ANO_ELEICAO;CD_TIPO_ELEICAO;NR_TURNO;TP_ABRANGENCIA;ID_UF;CD_CARGO;NR_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO
2022;2;1;ESTADUAL;10;7;12789;JOSIAS RABELO;12
2022;2;1;ESTADUAL;26;7;55025;CLAUDIA URIAS;55
2022;2;1;ESTADUAL;25;7;22777;DRA. MAFRA;22
2022;2;1;ESTADUAL;11;7;20290;ROMEU OLAVO;20
2022;2;1;ESTADUAL;5;6;1350;XANDÓ;13
2022;2;1;ESTADUAL;18;6;5544;HÉLIO AMARAL;55
2022;2;1;ESTADUAL;18;7;10007;PANCHE;10
2022;2;1;ESTADUAL;14;7;14022;PAULA DO PARACURI;14
2022;2;1;ESTADUAL;26;7;45500;DÉBORA MARCONDES;45
2022;2;1;ESTADUAL;5;7;20323;MAILTON MICHEL;20
2022;2;1;ESTADUAL;26;7;55122;RAMALHO DA CONSTRUÇÃO;55
2022;2;1;ESTADUAL;26;6;5014;TETÊ;50
2022;2;1;ESTADUAL;19;7;36200;LACY CAMARGO;36
2022;2;1;ESTADUAL;11;7;11611;ALOISIO REZENDE;11
2022;2;1;ESTADUAL;23;6;5152;SARGENTO VANDER DA LUZ;51
2022;2;1;ESTADUAL;26;7;19011;PROF JOBERT MINHOCA;19
2022;2;1;ESTADUAL;20;7;13670;PEDRO LOPES;13
2022;2;1;ESTADUAL;11;7;30900;CINTHIA PEREIRA;30
2022;2;1;ESTADUAL;3;7;70007;PROF. GEDEÃO AMORIM;70
2022;2;1;ESTADUAL;11;6;1805;PROFESSOR ROBERTO LELES;18
2022;2;1;ESTADUAL;26;7;10125;BRIGIDA PINATTI;10
2022;2;1;ESTADUAL;26;6;3577;STEVEN LIMA;35
2022;2;1;ESTADUAL;27;7;20000;FRANCISCO DO CACAU;20
2022;2;1;ESTADUAL;9;7;45455;JOANA DA FEDERAÇÃO;45
2022;2;1;ESTADUAL;9;6;2211;SARGENTO MEIRE;22
2022;2;1;ESTADUAL;10;6;5512;LEYNHA OLIVEIRA;55
2022;2;1;ESTADUAL;25;7;10999;NETO COUTINHO;10
2022;2;1;ESTADUAL;21;6;4004;VINICIUS MIGUEL;40
2022;2;1;ESTADUAL;26;7;11300;FUBÁ DO DEPÓSITO;11
2022;2;1;ESTADUAL;3;6;5122;DENNYSON MOREIRA;51
2022;2;1;ESTADUAL;26;6;4003;PRETA;40
2022;2;1;ESTADUAL;26;7;19110;DR WAGNER RIGUEIRA;19
2022;2;1;ESTADUAL;24;6;1520;MARCELO ACHUTTI;15
2022;2;1;ESTADUAL;26;7;44014;MYRIAN RAVANELLI;44
2022;2;1;ESTADUAL;19;7;40500;RAMON GAGO;40
2022;2;1;ESTADUAL;18;6;3580;PADRE ROQUE;35
2022;2;1;ESTADUAL;8;7;90777;SARA HELENA;90
2022;2;1;ESTADUAL;11;6;4475;LUCIANO DA ADEGA;44
2022;2;1;ESTADUAL;22;7;23222;JACILDO BEZERRA;23
2022;2;1;ESTADUAL;26;7;44900;MAJOR LEVY;44
2022;2;1;ESTADUAL;26;7;19190;MAURO NEVES;19
2022;2;1;ESTADUAL;21;7;44429;GISLAINE LEBRINHA;44
2022;2;1;ESTADUAL;26;7;55800;LUCIANO AQUINO;55
2022;2;1;ESTADUAL;26;7;22038;CORONEL AMÉRICO;22
2022;2;1;ESTADUAL;20;7;35111;GILVAN CARLOS;35
2022;2;1;ESTADUAL;17;7;13300;ROSALINA;13
2022;2;1;ESTADUAL;19;7;55567;LUIZ CLAUDIO RIBEIRO;55
2022;2;1;ESTADUAL;23;7;51051;LIDO STROPPER;51
2022;2;1;ESTADUAL;11;6;3347;SANDRA ALVES;33
2022;2;1;ESTADUAL;11;6;1497;MACARRÃO;14
2022;2;1;ESTADUAL;3;7;33777;ROSINALDO BUAL;33
2022;2;1;ESTADUAL;24;7;22180;A GUERREIRA SALETE CARDOSO;22
2022;2;1;ESTADUAL;24;7;14440;MAICON ZABOT;14
2022;2;1;ESTADUAL;24;7;14932;PASTOR PAULO;14
2022;2;1;ESTADUAL;19;7;40121;TICIANA PRESTE;40
2022;2;1;ESTADUAL;19;6;1416;RENATO CAMPELLO;14
2022;2;1;ESTADUAL;24;7;30888;LUCAS GOTARDO;30
2022;2;1;ESTADUAL;23;6;1112;ZALUAR SOARES;11
2022;2;1;ESTADUAL;25;7;27722;ITO CARRETEIRO;27
2022;2;1;ESTADUAL;11;7;51234;MESTRE ZÓI;51
2022;2;1;ESTADUAL;6;6;1567;PROFESSORA LINDETE;15
2022;2;1;ESTADUAL;9;6;2800;DANIEL CALDEIRA;28
2022;2;1;ESTADUAL;17;7;22456;GISELE;22
2022;2;1;ESTADUAL;20;6;1400;CABRAL DA ELETRONICA;14
2022;2;1;ESTADUAL;11;6;1408;SARGENTO CARLOS O MARINHEIRO;14
2022;2;1;ESTADUAL;10;6;2390;GUILHERME RODRIGUES;23
2022;2;1;ESTADUAL;18;7;20800;JUNIOR LEITE;20
2022;2;1;ESTADUAL;16;6;2808;WARLLA CARLA;28
2022;2;1;ESTADUAL;18;7;13600;MARGOT ;13
2022;2;1;ESTADUAL;26;6;1024;LUCIANA SILVA;10
2022;2;1;ESTADUAL;10;7;50999;PROF ARNALDO RODRIGUES;50
2022;2;1;ESTADUAL;19;6;3648;VERONICA PENCO;36
2022;2;1;ESTADUAL;8;6;2244;DEVACIR RABELLO;22
2022;2;1;ESTADUAL;27;7;55123;TERCILIANO GOMES;55
2022;2;1;ESTADUAL;3;6;3331;JOSE BENEVIDES;33
2022;2;1;ESTADUAL;2;7;15190;CAPITÃO MIZAEL PESSOA;15
2022;2;1;ESTADUAL;18;7;11122;CATIA VALENTE;11
2022;2;1;ESTADUAL;20;7;12000;CANINDÉ DO QUEIJO;12
2022;2;1;ESTADUAL;5;7;13613;BIRA COROA;13
2022;2;1;ESTADUAL;14;7;36775;MARINISE RODRIGUES;36
2022;2;1;ESTADUAL;7;8;35140;ADRIANA GLÓRIA;35
2022;2;1;ESTADUAL;9;7;27010;FERNANDO DA PROMISSÃO;27
2022;2;1;ESTADUAL;2;6;5533;PROFESSORA CAROL;55
2022;2;1;ESTADUAL;11;7;15500;MARIEL BOLINA;15
2022;2;1;ESTADUAL;26;7;12122;GIBA;12
2022;2;1;ESTADUAL;27;7;12444;WELLYDA BASTOS;12
2022;2;1;ESTADUAL;10;6;1812;PROFESSORA ESMERALDA;18
2022;2;1;ESTADUAL;11;7;23134;LINDOMAR SOUSA;23
2022;2;1;ESTADUAL;18;7;22190;CORONEL BUDAL;22
2022;2;1;ESTADUAL;18;6;1190;TEN CORONEL ZOCCHI;11
2022;2;1;ESTADUAL;5;7;51269;MARTA DO ISOPOR;51
2022;2;1;ESTADUAL;8;6;4456;JOSUÉ BATISTA;44
2022;2;1;ESTADUAL;9;7;27200;CRISTINA PAIVA;27
2022;2;1;ESTADUAL;10;6;2023;DR EDI VIEGA TERAP;20
2022;2;1;ESTADUAL;5;7;10899;REGINALDO SUZARTE;10
2022;2;1;ESTADUAL;26;6;5112;REVERENDO JOSÉ GÓES;51
2022;2;1;ESTADUAL;11;7;19293;DOKINHA ;19
2022;2;1;ESTADUAL;18;7;23043;MATEUS CORDEIRO MALUF;23
2022;2;1;ESTADUAL;18;6;3655;JOELMA DENTINHO;36
2022;2;1;ESTADUAL;19;7;14122;MARQUINHO PESSANHA;14
2022;2;1;ESTADUAL;16;6;7789;DR MAURICIO PONTES;77
2022;2;1;ESTADUAL;26;7;15022;ANGELA PROTETORA;15
2022;2;1;ESTADUAL;4;7;20022;ANA PAULA;20
2022;2;1;ESTADUAL;14;7;10110;TIA JUJUBINHA;10
2022;2;1;ESTADUAL;6;7;22000;DR EDMAR FERNADES;22
2022;2;1;ESTADUAL;5;6;1250;BIRA DA AMACA;12
2022;2;1;ESTADUAL;26;7;20629;PRETA DA RADIO CAPITAL;20
2022;2;1;ESTADUAL;11;6;4069;CARLOS CARRARO;40
2022;2;1;ESTADUAL;11;7;22333;ALÊ PORTELA;22
2022;2;1;ESTADUAL;11;6;1969;JADER ALMEIDA;19
2022;2;1;ESTADUAL;18;7;43007;KAROL TARTAS;43
2022;2;1;ESTADUAL;16;6;2868;MARIA EUNICE;28
2022;2;1;ESTADUAL;19;6;7720;NATÁLIA QUINQUINO;77
2022;2;1;ESTADUAL;7;8;12456;PROFESSOR JEAN MOURÃO;12
2022;2;1;ESTADUAL;19;7;19299;FERNANDA DE ADELAIDE;19
2022;2;1;ESTADUAL;4;7;44977;VANIA;44
2022;2;1;ESTADUAL;26;7;55240;PRISCILA BRUNETTO;55
2022;2;1;ESTADUAL;11;7;10005;RITA REIS;10
2022;2;1;ESTADUAL;2;7;44789;DAVI MAIA;44
2022;2;1;ESTADUAL;6;6;1171;É HOJE;11
2022;2;1;ESTADUAL;10;6;5555;PAULO FACUNDO;55
2022;2;1;ESTADUAL;19;6;3578;PR ANDERSON BARRETO;35
2022;2;1;ESTADUAL;25;6;1000;PASTOR JONY;10
2022;2;1;ESTADUAL;16;7;40240;MARQUILANO;40
2022;2;1;ESTADUAL;19;7;90110;RENATA LIMPANDO O RIO;90
2022;2;1;ESTADUAL;17;6;1212;AMANDA COSTA;12
2022;2;1;ESTADUAL;13;7;40700;EMANOEL FLORES;40
2022;2;1;ESTADUAL;25;7;33900;WAGNER VIEIRA;33
2022;2;1;ESTADUAL;24;6;7711;MARCOS BOETTCHER CONTADOR;77
2022;2;1;ESTADUAL;16;6;3695;DANIELA FIDELIS;36
2022;2;1;ESTADUAL;19;7;27418;TIAGO DA NAZARENO;27
2022;2;1;ESTADUAL;5;6;5529;PAULO MAGALHÃES;55
2022;2;1;ESTADUAL;3;7;51007;DELEGADO CÍCERO TÚLIO;51
2022;2;1;ESTADUAL;9;7;33044;LIS MARQUES;33
2022;2;1;ESTADUAL;26;7;45680;CARLA MORANDO;45
2022;2;1;ESTADUAL;19;6;2730;ANDERSON AMORIM;27
2022;2;1;ESTADUAL;19;6;4427;NANE CARVALHO;44
2022;2;1;ESTADUAL;5;6;4040;LÍDICE DA MATA;40
2022;2;1;ESTADUAL;11;7;51510;PATRICIA SANTOS;51
2022;2;1;ESTADUAL;26;6;7026;CRIS ROHRBACHER;70
2022;2;1;ESTADUAL;14;7;11011;LU OGAWA;11
2022;2;1;ESTADUAL;16;7;18300;LÍVIA LIRA;18
2022;2;1;ESTADUAL;24;7;15015;ROSI MALDANER;15
2022;2;1;ESTADUAL;3;7;70222;WILSON PÉRICO;70
2022;2;1;ESTADUAL;7;6;2020;ALE CHIANELLI;20
2022;2;1;ESTADUAL;9;7;28893;FLAVIA SNARD;28
2022;2;1;ESTADUAL;9;6;2225;ISABEL CRISTINA;22
2022;2;1;ESTADUAL;11;7;27270;MARIA MARANI;27
2022;2;1;ESTADUAL;16;7;77111;FABRIZIO FERRAZ;77
2022;2;1;ESTADUAL;26;6;5109;EMERSON CRUZ;51
2022;2;1;ESTADUAL;26;7;40200;LUIZ LEMOS;40
2022;2;1;ESTADUAL;8;7;55055;MAURICIO LEITE;55
2022;2;1;ESTADUAL;3;7;13123;FRANCINETE;13
2022;2;1;ESTADUAL;5;6;3512;LINS OLIVEIRA;35
2022;2;1;ESTADUAL;9;7;10987;GUSTAVO FELÍCIO;10
2022;2;1;ESTADUAL;26;7;30303;DANIELLI RÔA;30
2022;2;1;ESTADUAL;26;7;33246;JORGILENE;33
2022;2;1;ESTADUAL;24;6;1177;SILVIA OLIVEIRA;11
2022;2;1;ESTADUAL;5;7;10555;LAZARO AXÉ MOI;10
2022;2;1;ESTADUAL;14;7;13111;ISRAEL DO CORREIO;13
2022;2;1;ESTADUAL;6;6;7044;DR PIERRE;70
2022;2;1;ESTADUAL;18;6;2238;ROSELAINE B;22
2022;2;1;ESTADUAL;19;6;7013;IGOR CRESPO;70
2022;2;1;ESTADUAL;11;6;2888;ROBERTTA CARNEIRO;28
2022;2;1;ESTADUAL;26;6;1610;THAÍS RABELLO;16
2022;2;1;ESTADUAL;21;7;11573;EDMUR LEAL;11
2022;2;1;ESTADUAL;10;7;22559;MEG PACHECO;22
2022;2;1;ESTADUAL;3;5;222;CORONEL MENEZES;22
2022;2;1;ESTADUAL;19;7;45474;CLAUDIO MEXICANO;45
2022;2;1;ESTADUAL;11;7;51777;ÉLINHO;51
2022;2;1;ESTADUAL;11;7;27800;GUILHERME SANTOS;27
2022;2;1;ESTADUAL;26;7;36315;PROFESSOR WAGNER;36
2022;2;1;ESTADUAL;19;7;28220;DANIELLE RODRIGUES;28
2022;2;1;ESTADUAL;18;7;35640;MAURÃO;35
2022;2;1;ESTADUAL;11;6;2111;ZULU;21
2022;2;1;ESTADUAL;18;7;35022;JULIO;35
2022;2;1;ESTADUAL;23;7;51007;GAUCHO DA SAUDE;51
2022;2;1;ESTADUAL;19;6;3577;ZE DA RASA;35
2022;2;1;ESTADUAL;18;6;3036;ARYON;30
2022;2;1;ESTADUAL;18;6;3011;CAMILA RIBEIRO;30
2022;2;1;ESTADUAL;13;6;1424;DALTON MARTINI;14
2022;2;1;ESTADUAL;18;7;33333;BOMBER;33
2022;2;1;ESTADUAL;26;7;44111;DANIEL SOARES;44
2022;2;1;ESTADUAL;11;6;1215;JOÃO NETO;12
2022;2;1;ESTADUAL;2;6;1244;SERGIO SANTOS;12
2022;2;1;ESTADUAL;11;7;12457;GREGORY RODRIGUES;12
2022;2;1;ESTADUAL;19;6;7088;THIAGO VASCONCELOS;70
2022;2;1;ESTADUAL;26;6;3531;RICARDO TROVÃO;35
2022;2;1;ESTADUAL;19;7;20120;PASTOR MARCOS ELIAS;20
2022;2;1;ESTADUAL;26;6;1602;PROFESSORA GRABRIELA;16
2022;2;1;ESTADUAL;9;7;77010;DR DENY BRUCE;77
2022;2;1;ESTADUAL;23;6;4440;CRISTIANO SILVA;44
2022;2;1;ESTADUAL;5;6;1577;MÔNICA MARAPARA;15
2022;2;1;ESTADUAL;20;7;55022;SARGENTO ISRAEL MAGELA;55
2022;2;1;ESTADUAL;23;7;50005;PROF ALEX FRAGA;50
2022;2;1;ESTADUAL;18;7;35432;ROGERIO NORDESTINO;35
2022;2;1;ESTADUAL;14;7;14000;FRANCY PEREIRA;14
2022;2;1;ESTADUAL;26;7;19400;JOSE BISPO FILHO;19
2022;2;1;ESTADUAL;27;7;15115;ELENIL;15
2022;2;1;ESTADUAL;6;7;70007;DANILO LOPES;70
2022;2;1;ESTADUAL;1;7;55456;ZÉ AUGUSTO;55
2022;2;1;ESTADUAL;11;7;13121;PROFESSOR PAULO VELOSO;13
2022;2;1;ESTADUAL;23;6;2920;MARIA CORINA;29
2022;2;1;ESTADUAL;10;6;1444;LUANA SANTOS;14
2022;2;1;ESTADUAL;12;7;27123;JEFFERSON ARAUJO;27
2022;2;1;ESTADUAL;21;6;1990;RAFAEL FERA O FISCAL DO POVO;19
2022;2;1;ESTADUAL;26;7;10300;RODRIGO NOVELLI;10
2022;2;1;ESTADUAL;21;7;22122;ELIANE BARROS;22
2022;2;1;ESTADUAL;4;7;18888;SANDRA OHANA;18
2022;2;1;ESTADUAL;3;7;15319;ANDRE MARSILIO DA BR 319;15
2022;2;1;ESTADUAL;2;7;13000;RONALDO MEDEIROS;13
2022;2;1;ESTADUAL;23;6;5500;DANIEL MUSSI;55
2022;2;1;ESTADUAL;9;7;14444;ADALTO NUNES;14
2022;2;1;ESTADUAL;22;7;55190;JEFERSON BATISTA;55
2022;2;1;ESTADUAL;13;7;14714;MARCIO GREY;14
2022;2;1;ESTADUAL;7;8;30230;DR. VITOR BITTENCOURT;30
2022;2;1;ESTADUAL;11;7;51332;GABI VASCONCELOS;51
2022;2;1;ESTADUAL;3;7;33000;KENNEDY MARQUES O PROTETOR;33
2022;2;1;ESTADUAL;26;7;11120;DANIEL MILLER XERIFE;11
2022;2;1;ESTADUAL;3;6;1955;MARIA DANTAS;19
2022;2;1;ESTADUAL;7;8;90777;VIVIAN NOGUEIRA;90
2022;2;1;ESTADUAL;19;6;5128;SIDNEY DINHO;51
2022;2;1;ESTADUAL;16;6;1577;GERALDO TAVARES  GT;15
2022;2;1;ESTADUAL;24;7;14007;GEL FADEL;14
2022;2;1;ESTADUAL;15;7;77321;TRAJANO;77
2022;2;1;ESTADUAL;6;6;4455;VAIDON OLIVEIRA;44
2022;2;1;ESTADUAL;15;7;14500;JEMISSON SALES;14
2022;2;1;ESTADUAL;26;7;28328;GIANE FERREIRA;28
2022;2;1;ESTADUAL;14;6;1115;ZE MIGUEL;11
2022;2;1;ESTADUAL;11;6;3375;TATIANE MOREIRA;33
2022;2;1;ESTADUAL;6;6;1525;MARCIO BATISTA;15
2022;2;1;ESTADUAL;16;6;2890;CARINA PAZ;28
2022;2;1;ESTADUAL;15;6;7777;GALEGA DO POVO;77
2022;2;1;ESTADUAL;11;7;14141;MIRO ALVES;14
2022;2;1;ESTADUAL;19;7;40008;MARCIA DO POVO;40
2022;2;1;ESTADUAL;17;6;2033;MARCOS MOURÃO;20
2022;2;1;ESTADUAL;11;6;9050;WANDERSON GANDRA;90
2022;2;1;ESTADUAL;25;6;2238;CORONEL MANO;22
2022;2;1;ESTADUAL;25;6;4412;ELIANA DA SOPA;44
2022;2;1;ESTADUAL;26;7;10010;VANESSA GALLONI;10
2022;2;1;ESTADUAL;18;7;18888;PR JOÃO DOS ANJOS;18
2022;2;1;ESTADUAL;13;7;44555;SANDRA DAS BOTAS;44
2022;2;1;ESTADUAL;7;8;90999;ANGELA TEIXEIRA;90
2022;2;1;ESTADUAL;7;8;11234;VALDELINO BARCELOS;11
2022;2;1;ESTADUAL;16;7;10212;SANDRO FERRAZ;10
2022;2;1;ESTADUAL;9;7;19242;GRACINHHA DO JARDIM SERRANO;19
2022;2;1;ESTADUAL;12;6;4422;DR FLAVIO RENATO;44
2022;2;1;ESTADUAL;14;7;19789;ZÉ DOMINGOS;19
2022;2;1;ESTADUAL;19;6;1545;GILBERTO DANIEL;15
2022;2;1;ESTADUAL;3;7;23988;ENFERMEIRA GRACIETE;23
2022;2;1;ESTADUAL;5;6;1102;NETO BADARÓ;11
2022;2;1;ESTADUAL;26;6;1510;PROF WALTER VICIONI;15
2022;2;1;ESTADUAL;24;7;44111;LAÉRCIO SCHUSTER;44
2022;2;1;ESTADUAL;26;7;70717;LUCIANA VEIGA;70
2022;2;1;ESTADUAL;22;6;2244;WILLIAN OLIVEIRA;22
2022;2;1;ESTADUAL;10;7;65000;ANA DO GÁS;65
2022;2;1;ESTADUAL;13;7;14000;CHICO GUARNIERI;14
2022;2;1;ESTADUAL;26;7;22500;LUCAS BOVE;22
2022;2;1;ESTADUAL;5;7;33388;JANAINA DO ARENOSO;33
2022;2;1;ESTADUAL;19;7;12212;EDUARDO ACOSTA;12
2022;2;1;ESTADUAL;6;7;10680;VIVIANE GOMES;10
2022;2;1;ESTADUAL;23;7;45100;ANINHA;45
2022;2;1;ESTADUAL;10;7;14200;NETO BOTELHO;14
2022;2;1;ESTADUAL;23;7;77013;EDINHO DE SOUZA;77
2022;2;1;ESTADUAL;26;6;1819;CLAUDIO GASPAR;18
2022;2;1;ESTADUAL;26;6;3008;ADAMARIO MAXIMO;30
2022;2;1;ESTADUAL;10;6;1511;DR ALAIR;15
2022;2;1;ESTADUAL;10;5;145;ROBERTO ROCHA;14
2022;2;1;ESTADUAL;5;6;5033;DENIS DO PSOL;50
2022;2;1;ESTADUAL;11;6;2007;WALDONIR SOARES;20
2022;2;1;ESTADUAL;9;6;3377;THALITA OLIVEIRA;33
2022;2;1;ESTADUAL;6;6;3600;CAMILLA LEITE;36
2022;2;1;ESTADUAL;8;7;51544;ARLETE DE LAI;51
2022;2;1;ESTADUAL;7;6;4545;ANDRÉIA MOURA;45
2022;2;1;ESTADUAL;19;6;2782;JEAN CARLOS INSTRUTOR;27
2022;2;1;ESTADUAL;9;7;14214;PROFESSORA FERNANDA;14
2022;2;1;ESTADUAL;16;7;40444;ERIBERTO FILHO;40
2022;2;1;ESTADUAL;7;8;23005;ROSINHA VIVEIROS;23
2022;2;1;ESTADUAL;11;7;10600;RENATO TIVERON;10
2022;2;1;ESTADUAL;11;6;4000;FERNANDO MONTEIRO POLICIAL FED;40
2022;2;1;ESTADUAL;20;6;2710;JEAN RODRIGUES;27
2022;2;1;ESTADUAL;20;6;7778;LAWRENCE;77
2022;2;1;ESTADUAL;19;7;77015;BISPO CELSO HORÁCIO;77
2022;2;1;ESTADUAL;6;7;33789;LUCINILDO FROTA;33
2022;2;1;ESTADUAL;14;7;35535;SARABADÁ PRETO;35
2022;2;1;ESTADUAL;19;6;5559;ROGERIO DO VALLE;55
2022;2;1;ESTADUAL;17;7;11345;TADEU MAIA;11
2022;2;1;ESTADUAL;8;6;6500;LUCIVAN HEASE;65
2022;2;1;ESTADUAL;2;6;5144;APOLONIA;51
2022;2;1;ESTADUAL;26;7;12377;LUISÃO CRUZ;12
2022;2;1;ESTADUAL;26;6;1236;NALVA LIMA;12
2022;2;1;ESTADUAL;26;6;1917;IVAN SERIGATO;19
2022;2;1;ESTADUAL;6;7;12114;GUILHERME LANDIM;12
2022;2;1;ESTADUAL;23;6;4010;MALU LOOSE;40
2022;2;1;ESTADUAL;5;7;44244;CLAUDIO TINOCO;44
2022;2;1;ESTADUAL;14;7;15222;CELSA;15
2022;2;1;ESTADUAL;23;7;10666;CANHOTO;10
2022;2;1;ESTADUAL;8;6;5122;CAPITÃ ESTÉFANE;51
2022;2;1;ESTADUAL;9;7;10333;GEOVANA RIBEIRO;10
2022;2;1;ESTADUAL;12;7;77321;DRI SILVA;77
2022;2;1;ESTADUAL;26;6;5588;VINICIUS MARCHESE;55
2022;2;1;ESTADUAL;19;6;2013;GUILHERME OLIVEIRA;20
2022;2;1;ESTADUAL;5;6;3569;EDUARDO NUNES;35
2022;2;1;ESTADUAL;24;7;22789;ANDRESA RIBEIRO;22
2022;2;1;ESTADUAL;26;7;40456;PERMÍNIO MONTEIRO;40
2022;2;1;ESTADUAL;11;7;33122;POLICIAL PENAL WELLINTON ROCHA;33
2022;2;1;ESTADUAL;15;6;7002;CAMILA DELFINO;70
2022;2;1;ESTADUAL;18;6;1947;ANDRESSA CALIXTO;19
2022;2;1;ESTADUAL;5;6;1025;WASHINGTON LOPES;10
2022;2;1;ESTADUAL;23;7;23500;GABRIEL DIAS;23
2022;2;1;ESTADUAL;10;7;55007;JAMES ONDA;55
2022;2;1;ESTADUAL;5;6;2030;NICOLAU EXTINTORES;20
2022;2;1;ESTADUAL;27;6;1488;GALEGO;14
2022;2;1;ESTADUAL;21;7;51100;EDEVALDO NEVES;51
2022;2;1;ESTADUAL;5;6;7012;ADNA LEAL;70
2022;2;1;ESTADUAL;5;6;1211;NAY GRILO;12
2022;2;1;ESTADUAL;19;6;5516;CRISTIANE PEREIRA;55
2022;2;1;ESTADUAL;9;6;5100;FERNANDO NETTO;51
2022;2;1;ESTADUAL;9;7;70700;EVA LEE;70
2022;2;1;ESTADUAL;11;7;19556;BRUNO RIBEIRO;19
2022;2;1;ESTADUAL;21;7;44111;CHICO HOLANDA;44
2022;2;1;ESTADUAL;21;6;4490;ROSÁRIA HELENA;44
2022;2;1;ESTADUAL;5;7;15800;ESTOU COM SEILDE;15
2022;2;1;ESTADUAL;23;6;2070;MARNI SAGGIN;20
2022;2;1;ESTADUAL;26;7;44130;LETICIA CRISTINA;44
2022;2;1;ESTADUAL;19;6;2803;MISSIONÁRIA ZULEIDE;28
2022;2;1;ESTADUAL;26;7;36031;MOÉSIO CÉARA;36
2022;2;1;ESTADUAL;23;7;15777;TIAGO SIMON;15
2022;2;1;ESTADUAL;15;7;15678;RAMON MENEZES;15
2022;2;1;ESTADUAL;10;6;1477;MARDONE DIFERENTE;14
2022;2;1;ESTADUAL;26;7;44050;DONA JURA;44
2022;2;1;ESTADUAL;19;6;1400;ROSANGELA PEÇANHA;14
2022;2;1;ESTADUAL;26;7;44441;CAPITÃO VENANCIO;44
2022;2;1;ESTADUAL;19;7;36027;CLEIDE;36
2022;2;1;ESTADUAL;18;7;77013;ZEZE CAPOCCI;77
2022;2;1;ESTADUAL;5;7;44444;SANDRO RÉGIS;44
2022;2;1;ESTADUAL;24;6;1490;SARGENTO BENTO;14
2022;2;1;ESTADUAL;10;7;19000;TEMA CUNHA;19
2022;2;1;ESTADUAL;5;6;1309;MAJOR DENICE;13
2022;2;1;ESTADUAL;13;7;15065;CAMILA HONDA;15
2022;2;1;ESTADUAL;11;6;1314;ANA PIMENTEL;13
2022;2;1;ESTADUAL;23;6;7020;WESLEI OLÉA;70
2022;2;1;ESTADUAL;7;8;11444;IRIS;11
2022;2;1;ESTADUAL;4;6;1888;ANNE MARQUES;18
2022;2;1;ESTADUAL;26;7;50333;SOLCHALITA;50
2022;2;1;ESTADUAL;26;7;40012;TALITA CADEIRANTE;40
2022;2;1;ESTADUAL;27;6;1511;DULCE MIRANDA;15
2022;2;1;ESTADUAL;26;7;44156;ALINE TEIXEIRA;44
2022;2;1;ESTADUAL;19;7;27669;PEDRA;27
2022;2;1;ESTADUAL;26;7;28290;CORONEL USAI;28
2022;2;1;ESTADUAL;15;7;45666;BRUNO LINHARES;45
2022;2;1;ESTADUAL;26;7;20077;ALLINSON NUNES;20
2022;2;1;ESTADUAL;8;7;77222;JOSÉ HENRIQUE ZEZITO;77
2022;2;1;ESTADUAL;24;7;55255;BETE WERNER QUANDT;55
2022;2;1;ESTADUAL;5;7;80180;PRÓ ZAZÁ;80
2022;2;1;ESTADUAL;18;7;12777;MYCHEL LIMA;12
2022;2;1;ESTADUAL;6;6;9013;KENNEDY ALMEIDA;90
2022;2;1;ESTADUAL;5;7;55500;ANA PAULA;55
2022;2;1;ESTADUAL;19;6;4077;EDSON SANTOS;40
2022;2;1;ESTADUAL;19;6;1466;LEONARDO FURTADO;14
2022;2;1;ESTADUAL;16;6;4511;NUNES RAFAEL;45
2022;2;1;ESTADUAL;26;7;13300;PROFESSOR WAGNER ROMÃO;13
2022;2;1;ESTADUAL;10;7;28190;SARGENTO ELIEZIO;28
2022;2;1;ESTADUAL;26;6;5101;DELEGADA TERESINHA;51
2022;2;1;ESTADUAL;11;6;4480;WASHINGTON MODESTO;44
2022;2;1;ESTADUAL;10;7;55123;CÉSAR PIRES;55
2022;2;1;ESTADUAL;26;7;10600;FIDELES;10
2022;2;1;ESTADUAL;19;6;1021;SANDOCLEY;10
2022;2;1;ESTADUAL;23;7;14800;SIMONE SABIN;14
2022;2;1;ESTADUAL;8;7;20123;ANTONIO CARLOS CEA;20
2022;2;1;ESTADUAL;15;7;10100;MERINHA DA CASA DE APOIO;10
2022;2;1;ESTADUAL;26;6;7719;SOLDADO MARCELO;77
2022;2;1;ESTADUAL;7;8;43420;JEANN CUNHA;43
2022;2;1;ESTADUAL;12;7;44222;DOUTOR SABATEL;44
2022;2;1;ESTADUAL;20;7;70100;ALLINE FERNANDES;70
2022;2;1;ESTADUAL;26;7;22181;DELEGADO HUGO;22
2022;2;1;ESTADUAL;2;7;43777;PASTOR LIVINGSTON;43
2022;2;1;ESTADUAL;18;7;45007;PROFESSORA LIGIA BERG;45
2022;2;1;ESTADUAL;26;7;51455;MARCOS CHINA;51
2022;2;1;ESTADUAL;1;7;22444;PASTOR ELISEU MOREIRA;22
2022;2;1;ESTADUAL;23;7;14444;LUANA NEILAND;14
2022;2;1;ESTADUAL;19;6;7010;GUSTAVO FERREIRA;70
2022;2;1;ESTADUAL;14;7;10318;ANTÔNIO COIMBRA O PEIXINHO;10
2022;2;1;ESTADUAL;18;7;18333;KRETÃ;18
2022;2;1;ESTADUAL;19;6;2224;EDIMILSON MIGOWSKI;22
2022;2;1;ESTADUAL;10;6;1901;BRUNA THALYTA;19
